carId;model;version;price;fuel;year;kms;power;doors;change;color
4395;Ateca;SEAT Ateca 2.0 TDI 110kW 150CV SS Xcellence 5p.;23900;Diesel;2019;18000;150;5;Manual;Rojo (VELVET)
4396;XF;JAGUAR XF 3.0 V6 Diesel Luxury 4p.;13600;Diesel;2012;180000;240;4;Automatico;Negro
4397;CLS;MERCEDES-BENZ CLS CLS 350 4p.;53900;Hibrido;2019;28452;299;4;Automatico;Azul (Azul Cavansita)
4398;308;PEUGEOT 308 SW Allure Pack BlueHDI 130 SS EAT8 5p.;23000;Diesel;2020;564;130;5;Automatico;Blanco
4399;Leon;SEAT Leon ST 1.5 EcoTSI 110kW 150CV SS FR Ed 5p.;18900;Gasolina;2019;13000;150;5;Manual;Azul
4400;V40;VOLVO V40 2.0 T2 Kinetic 5p.;16200;Gasolina;2017;78184;122;5;Manual;Blanco (614 Blanco SA3lido)
4401;Avensis;TOYOTA Avensis 2.0 D4D SOL 4p.;2700;Diesel;2004;185000;116;4;Manual;Gris / Plata
4402;Aygo;TOYOTA Aygo 1.0 70 xplay 5p.;10500;Gasolina;2020;5;72;5;Manual;Gris / Plata
4403;Espace;RENAULT Espace Expression 1.9 dCi 5p.;2490;Diesel;2006;256000;120;5;Manual;Azul
4404;Fiesta;FORD Fiesta 1.0 EcoBoost 103kW STLine SS 3p 3p.;12100;Gasolina;2017;28613;140;3;Manual;Blanco
4405;Clase GLC;MERCEDES-BENZ Clase GLC GLC 250 d 4MATIC 5p.;30990;Diesel;2016;126000;204;5;Automatico;Marron
4406;Polo;VOLKSWAGEN Polo 1.6 TDI Advance 90cv 5p.;5499;Diesel;2010;186000;90;5;Manual;Blanco
4407;CR-V;HONDA CRV 2.0 iVTEC Executive Auto 5p.;10900;Gasolina;2008;134800;150;5;Automatico;Negro
4408;Fiesta;FORD Fiesta 1.1 TiVCT 63kW Trend 5p 5p.;9250;Gasolina;2018;57000;85;5;Manual;Azul (PM Pintura metalizada)
4409;X6;BMW X6 xDrive30d 5p.;54900;Diesel;2018;10021;258;5;Automatico;Blanco
4410;Galaxy;FORD Galaxy GLX 1.9TD 90 CV 5p.;1500;Diesel;2000;185000;90;5;Manual;Gris / Plata
4411;Clase B;MERCEDES-BENZ Clase B B 170 5p.;9800;Gasolina;2009;87917;116;5;Automatico;Rojo (*LRO*)
4412;500;FIAT 500 Star 1.0 6v GSE 52KW 70 CV 3p.;16750;Gasolina;2020;1;70;3;Manual;Blanco
4413;Clase G;MERCEDES-BENZ Clase G G 500 4X42 5p.;192000;Gasolina;2017;5000;422;5;Automatico;Blanco
4414;Corsa;OPEL Corsa 1.2T XHL 74kW 100CV Elegance 5p.;18200;Gasolina;2020;0;100;5;Manual;Azul
4415;Golf Plus;VOLKSWAGEN Golf Plus 1.9 TDI Highline 5p.;5000;Diesel;2006;180000;105;5;Manual;Negro
4416;Countryman;MINI Countryman Cooper S E ALL4 5p.;31500;Hibrido enchufable;2018;29393;224;5;Automatico;Rojo (851 Chili Red sA3lida))
4417;E-Pace;JAGUAR EPace 2.0P 184kW First Edition SE 4WD Auto 5p.;41900;Gasolina;2018;24400;249;5;Automatico;Blanco
4418;A4;AUDI A4 1.9 TDI 4p.;5500;Diesel;2006;207000;115;4;Manual;Gris / Plata
4419;i3;BMW i3 94ah 5p.;22500;Electrico;2018;21000;170;5;Automatico;Blanco
4420;Clase E;MERCEDES-BENZ Clase E Coupe E 220 d 2p.;29500;Diesel;2016;69000;170;2;Automatico;Blanco (AMG 9G-Tronic)
4421;Clase S;MERCEDES-BENZ Clase S S 320 CDI 4p.;5500;Diesel;2000;180000;197;4;Automatico;Gris / Plata (6)
4422;Laguna;RENAULT Laguna DYNAMIQUE 1.9DCI 120CV 5p.;1990;Diesel;2002;205000;120;5;Manual;Verde
4423;Q3;AUDI Q3 2.0 TDI 150CV quattro S tronic 5p.;20000;Diesel;2016;70000;150;5;Automatico;Negro
4424;QASHQAI;NISSAN QASHQAI 1.5 dCi TEKNA 4x2 5p.;5900;Diesel;2009;199900;106;5;Manual;Gris / Plata
4425;Clase C;MERCEDES-BENZ Clase C C Coupe 300 2p.;46990;Gasolina;2018;37000;245;2;Automatico;Gris / Plata
4426;911;PORSCHE 911 Carrera Targa 3p.;26000;Gasolina;2002;230700;320;3;Automatico;Gris / Plata
4427;Niro;KIA Niro 1.6 GDi HEV 104kW 141CV Emotion 5p.;27950;Gasolina;2020;0;141;5;Automatico;Gris / Plata
4428;QASHQAI;NISSAN QASHQAI 1.5dCi SS TEKNA PREMIUM S 4x2 Piel 5p.;13995;Diesel;2015;113000;110;5;Manual;Blanco
4429;Laguna;RENAULT Laguna G.Tour Dynamique 1.9dCi 130CV E4 5p.;2390;Diesel;2006;275000;130;5;Manual;Beige
4430;Scirocco;VOLKSWAGEN Scirocco Typhoon by RLine 2.0 TSI 132kW 180CV 3p.;21900;Gasolina;2018;50000;180;3;Manual;Blanco
4431;Hilux;TOYOTA Hilux 2.4 D4D Cabina Doble VX 4p.;26000;Diesel;2017;92000;150;4;Manual;Negro
4432;Arona;SEAT Arona 1.0 TSI 70kW 95CV Style Ecomotive 5p.;13500;Gasolina;2017;74059;95;5;Manual;Blanco
4433;Prius;TOYOTA Prius 1.8 Prius hibrido 5p.;22600;Hibrido;2018;10000;122;5;Automatico;Azul (cobalto)
4434;Corolla;TOYOTA Corolla 2.0 180H ADVANCE ECVT TOURING SPORT 5p.;29800;Gasolina;2021;1;180;5;Automatico;Gris / Plata (GRIS PLATA / HYBRID / VNT)
4435;A4;AUDI A4 2.0 TDI 143cv DPF 4p.;9500;Diesel;2008;107000;143;4;Manual;Negro
4436;Sprinter;MERCEDES-BENZ Sprinter 314 CDI LARGO 3.5T T. ALTO;22900;Diesel;2017;111000;143;4;Manual;Blanco
4437;Arona;SEAT Arona 1.5 TSI 110kW 150CV FR Edition 5p.;19500;Gasolina;2020;18500;150;5;Manual;Azul
4438;Sportage;KIA Sportage 1.7 CRDI VGT 115CV Drive 4x2 5p.;14900;Diesel;2016;128000;115;5;Manual;Blanco
4439;GLA;MERCEDES-BENZ GLA GLA 200 5p.;31990;Gasolina;2020;4500;156;5;Automatico;Rojo
4440;500X;FIAT 500X Pop 1.6 ETorq 81kW 110CV 4x2 5p.;12490;Gasolina;2017;39000;110;5;Manual;Rojo (ROJO)
4441;5008;PEUGEOT 5008 Allure 1.6 BlueHDi 88KW 120CV 5p.;13900;Diesel;2016;59800;120;5;Manual;Negro
4442;Clase E;MERCEDES-BENZ Clase E E 220 CDI AVANTGARDE 4p.;3900;Diesel;2007;708600;170;4;Automatico;Negro
4443;Serie K;DFSK Serie K Pick up K01He 2p.;26998;Electrico;2019;0;83;2;Manual;Blanco
4444;Panda;FIAT Panda 1.2 8v 69cv Dynamic Euro 5 5p.;4800;Gasolina;2011;98312;69;5;Manual;Blanco Ambient (pastel)
4445;Yaris;TOYOTA Yaris 1.4 D4D Sol 5p.;3300;Diesel;2008;217000;90;5;Manual;Gris / Plata
4446;Serie 6;BMW Serie 6 640d 2p.;34990;Diesel;2015;74000;313;2;Automatico;Negro
4447;Cordoba;SEAT Cordoba 1.4 16V 75 CV STYLANCE 4p.;2699;Gasolina;2006;136000;75;4;Manual;Azul
4448;580;DFSK 580 1.5 T Intelligent 5p.;26495;Gasolina;2020;5;149;5;Automatico;Negro
4449;308;PEUGEOT 308 SW Active 1.6 BlueHDi 120 5p.;9400;Diesel;2016;131388;120;5;Manual;Gris / Plata
4450;Clase E;MERCEDES-BENZ Clase E Coupe E 350 2p.;48900;Hibrido;2018;49000;299;2;Automatico;Azul
4451;Ibiza;SEAT Ibiza IBIZA 1.05I CL 3p.;500;Gasolina;1994;98000;45;3;Automatico;Blanco
4452;Golf;VOLKSWAGEN Golf Style 1.5 eTSI 110kW 150CV DSG 5p.;28200;Hibrido;2020;914;150;5;Automatico;C1C1 Amarillo Lima (metalizado)
4453;Korando;SSANGYONG Korando D20T 149cv Premium 4x2 5p.;8750;Diesel;2015;145000;149;5;Manual;Blanco
4454;Polo;VOLKSWAGEN Polo Advance 1.0 59kW 80CV 5p.;15440;Gasolina;2020;5732;80;5;Manual;Z1Z1 Gris Magnesio (metalizado)
4455;Megane;RENAULT Megane Limited Energy TCe 115 SS Euro 6 5p.;9990;Gasolina;2016;89000;115;5;Manual;Azul
4456;Transit;FORD Transit 350 EL 140CV 2p.;9999;Diesel;2010;150000;140;2;Manual;Blanco
4457;Serie 7;BMW Serie 7 740dA xDrive 4p.;41800;Diesel;2016;113941;320;4;Automatico;"A90 Sophistograu; efecto de brillo (metalizado)"
4458;Tourneo Courier;FORD Tourneo Courier 1.5 TDCi 74kW 100CV Sport 5p.;15700;Diesel;2020;0;100;5;Manual;Blanco
4459;TUCSON;HYUNDAI TUCSON 1.6 CRDI 85kW 116CV 48V SLE 4X2 5p.;25500;Hibrido;2020;1000;116;5;Manual;Blanco
4460;508;PEUGEOT 508 SW Access 1.6 HDI 112cv 5p.;7990;Diesel;2011;153195;112;5;Manual;Gris / Plata
4461;JUKE;NISSAN JUKE G E6DTemp 83 kW 112 CV 5MT ACENTA 5p.;13900;Gasolina;2019;12898;112;5;Manual;Gris / Plata
4462;307 SW;PEUGEOT 307 SW 1.6 HDi Pack 5p.;2500;Diesel;2006;232000;110;5;Manual;Azul
4463;Kalos;CHEVROLET Kalos 1.4 16v SE 5p.;1990;Gasolina;2006;122000;94;5;Manual;Negro
4464;Polo;VOLKSWAGEN Polo 1.2 Conceptline 65CV 5p.;2300;Gasolina;2003;169000;65;5;Manual;Azul
4465;Optima;KIA Optima 1.7 CRDi VGT Business DCT EcoDynamics 4p.;13990;Diesel;2018;107004;141;4;Automatico;Gris / Plata (GRAFITO)
4466;CR-V;HONDA CRV 2.0 iVTEC 2WD Elegance 5p.;13400;Gasolina;2013;38800;155;5;Manual;Naranja
4467;3008;PEUGEOT 3008 1.5L BlueHDi 96kW 130CV SS Active 5p.;19790;Diesel;2018;85130;130;5;Manual;Blanco
4468;Serie 1;BMW Serie 1 118i 5p.;31880;Gasolina;2020;0;140;5;Automatico;Blanco
4469;Rav4;TOYOTA Rav4 2.5l hybrid 2WD Advance 5p.;17990;Hibrido;2017;163939;197;5;Automatico;Blanco
4470;3008;PEUGEOT 3008 1.5 BlueHDi 96kW 130CV SS Active 5p.;25795;Diesel;2020;1;130;5;Manual;Blanco
4471;308;PEUGEOT 308 SW Allure 2.0 BlueHDi 150 5p.;10650;Diesel;2017;112000;150;5;Automatico;Gris / Plata (OMMO Pintura metalizada)
4472;Clase A;MERCEDES-BENZ Clase A A 180 d Urban 5p.;18950;Diesel;2016;59000;109;5;Manual;Blanco (Blanco calcita)
4473;Corolla;TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT 5p.;19900;Hibrido;2020;2800;122;5;Automatico;Blanco
4474;Polo;VOLKSWAGEN Polo 1.6 TDI 90cv Advance 5p.;8000;Diesel;2012;82000;90;5;Manual;Blanco
4475;Serie 2 Active Tourer;BMW Serie 2 Active Tourer 218d 5p.;25500;Diesel;2020;6001;150;5;Manual;Blanco (300 Alpinweiss sA3lido)
4476;Touran;VOLKSWAGEN Touran Advance 1.6 TDI SCR 115CV BMT DSG 5p.;16000;Diesel;2016;102000;115;5;Automatico;Azul
4477;C-HR;TOYOTA CHR 1.8 125H Advance 5p.;18990;Hibrido;2017;63725;122;5;Automatico;Gris / Plata
4478;Paceman;MINI Paceman COOPER SD PACEMAN automatico 3p.;11790;Diesel;2014;149000;143;3;Automatico;Negro
4479;308;PEUGEOT 308 5p Access 1.6 BlueHDi 73KW 100CV 5p.;8990;Diesel;2016;110000;100;5;Manual;Negro
4480;Zafira;OPEL Zafira 1.7 CDTi 125 CV Family 5p.;10990;Diesel;2013;69990;125;5;Manual;Gris / Plata
4481;Macan;PORSCHE Macan S Diesel 5p.;39990;Diesel;2015;105590;258;5;Automatico;Negro
4482;Polo;VOLKSWAGEN Polo 1.4 TDI Advance 70CV 5p.;3250;Diesel;2006;96000;70;5;Manual;Gris / Plata
4483;Trafic;RENAULT Trafic Furgon 27 L1H1 dCi 115;16500;Diesel;2015;76000;115;4;Manual;Blanco
4484;3008;PEUGEOT 3008 1.2 PureTech 96KW 130CV SS Allure 5p.;22900;Gasolina;2019;13220;130;5;Manual;Marron
4485;Golf;VOLKSWAGEN Golf eGolf ePower 110 kW 136CV 5p.;23800;Electrico;2018;31618;136;5;Automatico;Gris / Plata (*MAT*)
4486;MINI;MINI MINI ONE 5 PUERTAS 5p.;19900;Gasolina;2019;12000;102;5;Manual;Beige
4487;A4;AUDI A4 Avant 2.0 TDI clean d 150CV multitronic 5p.;19880;Diesel;2016;103000;150;5;Automatico;Gris / Plata
4488;Corsa;OPEL Corsa Enjoy 1.3 CDTi 90 CV 5p.;2500;Diesel;2006;180000;90;5;Manual;Blanco
4489;Golf;VOLKSWAGEN Golf Advance 1.4 TSI DSG 5p.;15750;Gasolina;2016;53000;125;5;Automatico;Azul
4490;Mondeo;FORD Mondeo 2.0 TDCi 110kW 150CV Trend 5p.;14700;Diesel;2016;83000;150;5;Manual;Blanco
4491;Talisman;RENAULT Talisman Zen Blue dCi 118kW 160CV EDC 4p.;23400;Diesel;2019;31564;160;4;Automatico;Blanco
4492;SCross;SUZUKI SCross 1.4 DITC GLX 4WD 5p.;24190;Gasolina;2020;1;140;5;Manual;Gris / Plata
4493;Serie 5;BMW Serie 5 525dA xDrive 4p.;13990;Diesel;2011;223000;218;4;Automatico;Negro
4494;Zafira Tourer;OPEL Zafira Tourer 1.4 Turbo SS Selective 5p.;9900;Gasolina;2012;155400;140;5;Automatico;Marron
4495;EcoSport;FORD EcoSport 1.5 TDCi 73kW 100CV S  S Titanium 5p.;15900;Diesel;2018;34515;100;5;Manual;Naranja (Cuero parcial negro)
4496;Serie 4;BMW Serie 4 428i 2p.;20900;Gasolina;2014;110676;245;2;Automatico;B39 Mineralgrau (metalizado)
4497;C-HR;TOYOTA C-HR 1.8 125H Advance 5p.;19500;Hibrido;2018;49200;122;5;Automatico;Gris / Plata
4498;Serie 5;BMW Serie 5 535d Touring 5p.;7500;Diesel;2005;208000;272;5;Automatico;Marron
4499;Grand C4 Spacetourer;CITROEN Grand C4 Spacetourer PureTech 96KW 130CV SS EAT8 Feel 5p.;22916;Gasolina;2020;1;130;5;Automatico;Azul (Azul Forest)
4500;C-Elysee;CITROEN CElysee PureTech 60KW 82CV Shine 4p.;8750;Gasolina;2018;42000;82;4;Manual;Azul (0MM0 Pintura Metalizada)
4501;A4;AUDI A4 2.5 TDI 180CV quattro tiptronic 4p.;4500;Diesel;2003;250000;180;4;Automatico;Negro
4502;Fiesta;FORD Fiesta 1.0 EcoBoost 74kW Active SS 5p 5p.;13985;Gasolina;2019;4995;100;5;Manual;Gris / Plata
4503;Golf;VOLKSWAGEN Golf Last Edition 1.0 TSI 85kW 115CV 5p.;18299;Gasolina;2019;7597;115;5;Manual;2T2T Negro Profundo (efecto perla)
4504;C4;CITROEN C4 1.6 16v VTR 3p.;1990;Gasolina;2006;220000;110;3;Manual;Negro
4505;Ibiza;SEAT Ibiza 1.9TDI GT 110CV 5p.;800;Diesel;1998;274000;110;5;Manual;Azul
4506;Ibiza;SEAT Ibiza 1.9 TDI 160CV CUPRA 3p.;3600;Diesel;2004;270000;160;3;Manual;Negro
4507;X-TRAIL;NISSAN XTRAIL 5P dCi 110 kW 150 CV E6D TEKNA 5p.;28400;Diesel;2020;10;150;5;Manual;Negro
4508;Yaris;TOYOTA Yaris 1.5 110 Active Tech 5p.;13500;Gasolina;2019;0;111;5;Manual;Blanco
4509;Serie 3;BMW Serie 3 320d xDrive Gran Turismo 5p.;18890;Diesel;2015;99999;190;5;Automatico;Gris / Plata
4510;Micra;NISSAN Micra IGT 74 kW 100 CV E6D Acenta 5p.;15300;Gasolina;2018;10;100;5;Manual;Gris / Plata (GRIS PLATINO)
4511;Zoe;RENAULT Zoe Zen R240 5p.;9000;Electrico;2016;58500;88;5;Automatico;Gris / Plata
4512;Rav4;TOYOTA Rav4 150D AWD Executive 5p.;11990;Diesel;2013;180000;150;5;Manual;Gris / Plata (gris oscuro )
4513;911;PORSCHE 911 Carrera 4S 2p.;139000;Gasolina;2019;15263;450;2;Automatico;Negro
4514;Mazda3;MAZDA Mazda3 1.6 VVT Active 5p.;3000;Gasolina;2004;175000;105;5;Manual;Beige
4515;A6;AUDI A6 2.0 TDI 4p.;8500;Diesel;2005;185000;140;4;Manual;Gris / Plata
4516;307 SW;PEUGEOT 307 SW 2.0 HDi 110 5p.;1200;Diesel;2004;297000;110;5;Manual;Gris / Plata
4517;Serie 1;BMW Serie 1 116d 5p.;13990;Diesel;2017;99000;116;5;Manual;Negro
4518;Serie 1;BMW Serie 1 118i 5p.;34500;Gasolina;2020;4250;140;5;Automatico;Blanco (Alpinweiss)
4519;Q3;AUDI Q3 Attraction 2.0 TDI 110kW 150CV 5p.;23900;Diesel;2018;63000;150;5;Manual;Blanco
4520;Grand C4 Spacetourer;CITROEN Grand C4 Spacetourer BlueHDi 88KW 120CV Feel 5p.;16700;Diesel;2018;65028;120;5;Manual;Blanco
4521;Tiguan;VOLKSWAGEN Tiguan Sport 2.0 TDI 110kW 150CV DSG 5p.;31900;Diesel;2019;25606;150;5;Automatico;Gris / Plata
4522;Polo;VOLKSWAGEN Polo 1.2 TDI 75cv Advance 5p.;6499;Diesel;2013;141304;75;5;Manual;Gris / Plata
4523;Adam;OPEL Adam 1.4 XER Glam 3p.;7850;Gasolina;2016;83000;100;3;Manual;Blanco
4524;Clase CLA;MERCEDES-BENZ Clase CLA CLA 220 CDI Aut. Urban 4p.;24500;Diesel;2015;85000;177;4;Automatico;Blanco
4525;Captur;RENAULT Captur Life Energy dCi 66kW 90CV eco2 5p.;11600;Diesel;2018;49248;90;5;Manual;OVD16 Blanco Marfil (opaca especial)
4526;Q5;AUDI Q5 Advanced 2.0 TDI 120kW quattro S tronic 5p.;32900;Diesel;2017;42136;163;5;Automatico;Blanco (T9T9 Blanco Ibis)
4527;Serie 3;BMW Serie 3 318d Touring 5p.;13990;Diesel;2015;109115;150;5;Manual;Negro
4528;C3 Aircross;CITROEN C3 Aircross BlueHDi 73kW 100CV SS FEEL 5p.;18900;Diesel;2020;6;102;5;Manual;Beige
4529;X1;BMW X1 sDrive18d 5p.;27490;Diesel;2017;84500;150;5;Automatico;Gris / Plata (Mineralgrau)
4530;XC90;VOLVO XC90 2.0 D5 AWD Inscription C Auto 5p.;40962;Diesel;2018;100000;235;5;Automatico;Gris / Plata
4531;Defender;LAND-ROVER Defender 2.0 D240 SD4 S 110 Auto 4WD 5p.;74800;Diesel;2020;8;240;5;Automatico;Azul
4532;Grandland X;OPEL Grandland X 1.5 CDTi 120 Aniversario Auto 5p.;28990;Diesel;2020;5;130;5;Automatico;Blanco
4533;Q3;AUDI Q3 Advanced 35 TFSI 110kW 150CV 5p.;36000;Gasolina;2019;4310;150;5;Automatico;Gris / Plata (GRIS CRONOS METALIZADO)
4534;207;PEUGEOT 207 Sport 1.4 VTi 16v 95 3p.;4800;Gasolina;2007;90000;95;3;Manual;Azul
4535;Range Rover;LAND-ROVER Range Rover 3.0 Td6 Vogue 5p.;9500;Diesel;2004;248000;177;5;Automatico;Verde
4536;Serie 3;BMW Serie 3 320i Gran Turismo 5p.;20799;Gasolina;2016;82574;184;5;Automatico;300 AlpinweiA? (sA3lido)
4537;A4;AUDI A4 Avant 2.0 TDI 150cv S line edition 5p.;11700;Diesel;2015;214000;150;5;Manual;Azul
4538;Tiguan;VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW 150CV DSG 5p.;22899;Diesel;2017;52260;150;5;Automatico;Blanco (0Q0Q Blanco Puro)
4539;Crafter;VOLKSWAGEN Crafter 30 Furgon BM TN L3H2 2.0TDI 75kW 102CV;22450;Diesel;2020;15000;102;4;Manual;Blanco (B4B4 Blanco Candy sA3lido)
4540;Clase CLA;MERCEDES-BENZ Clase CLA CLA 220 d AMG Line 4p.;26900;Diesel;2016;40778;177;4;Automatico;Gris / Plata
4541;C-Max;FORD CMax 1.6 TDCi 109 Trend 5p.;5390;Diesel;2010;186200;109;5;Manual;Gris / Plata
4542;Clase C;MERCEDES-BENZ Clase C C 250 CDI Blue Efficiency Coupe 2p.;17300;Diesel;2011;122322;204;2;Automatico;Azul (*ALC*)
4543;Megane;RENAULT Megane Dynamique 1.5dCi 105cv eco2 5p.;3000;Diesel;2008;243000;105;5;Manual;Blanco
4544;Panda;FIAT Panda Cross 4X4 1.3 70kW 95CV Diesel E6 5p.;7100;Diesel;2016;126000;95;5;Manual;Blanco
4545;Clase G;MERCEDES-BENZ Clase G MercedesAMG G 63 5p.;322900;Gasolina;2020;200;585;5;Automatico;Negro (Obsidiana)
4546;X3;BMW X3 XDRIVE20D 5p.;23490;Diesel;2015;116284;190;5;Automatico;Marron (bronce)
4547;Auris;TOYOTA Auris 1.6 115D Active Touring Sports 5p.;11000;Diesel;2016;90000;112;5;Manual;Azul
4548;308;PEUGEOT 308 SW Business Line 1.6 BlueHDi 120 5p.;10990;Diesel;2016;60000;120;5;Manual;Negro (NEGRO METALIZADO)
4549;Laguna;RENAULT Laguna Authentique dCi 110cv 5p.;7390;Diesel;2010;59109;110;5;Manual;Azul
4550;MiTo;ALFA ROMEO MiTo 1.4 57kW 78CV URBAN 3p.;11490;Gasolina;2018;35842;78;3;Manual;Rojo
4551;CR-V;HONDA CRV 2.2 iCTDi Comfort 5p.;8700;Diesel;2007;246000;140;5;Manual;Negro
4552;C5;CITROEN C5 1.6 HDi FAP Premier 4p.;3250;Diesel;2009;159000;109;4;Manual;Beige
4553;Berlingo;CITROEN Berlingo Multispace LIVE Edition BlueHDi 100;10950;Diesel;2016;131000;100;4;Manual;Blanco
4554;Passat;VOLKSWAGEN Passat Variant Advance 2.0 TDI 110kW BMT DSG 5p.;10990;Diesel;2016;170000;150;5;Automatico;Azul
4555;911;PORSCHE 911 Carrera S Coupe 355cv 2p.;47500;Gasolina;2007;92000;355;2;Manual;Negro
4556;Talento;FIAT Talento M1 1.2 Base Corto 1.6 EcoJet 92kW 125CV;17999;Diesel;2018;80000;125;4;Manual;Blanco
4557;Megane;RENAULT Megane CONFORT AUTHENTIQUE 1.6 16v 3p.;4000;Gasolina;2005;121000;115;3;Manual;Rojo
4558;Clase GLC;MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC AMG Line 5p.;29900;Diesel;2016;135205;170;5;Automatico;Azul (Paquete AMG4x4)
4559;XC60;VOLVO XC60 2.4D Momentum 5p.;8900;Diesel;2009;266900;175;5;Manual;Blanco (BLANCO SOLIDO)
4560;508;PEUGEOT 508 Business Line 1.6 eHDI 115cv 4p.;7890;Diesel;2013;153000;115;4;Automatico;Gris / Plata
4561;2008;PEUGEOT 2008 Allure 1.6 BlueHDi 120 5p.;12990;Diesel;2016;46367;120;5;Manual;Blanco
4562;Kuga;FORD Kuga 1.5 EcoBoost 110kW ASS 4x2 Trend 5p.;16995;Gasolina;2019;42823;150;5;Manual;Blanco
4563;Accord;HONDA Accord 2.2 iDTEC Executive 4p.;7900;Diesel;2009;158000;150;4;Manual;Gris / Plata ( DARK AMBER BLACK MET.)
4564;Serie 3;BMW Serie 3 335i 2p.;19000;Gasolina;2007;74000;306;2;Automatico;Azul
4565;Aygo;TOYOTA Aygo 1.0 70 xplay 5p.;9500;Gasolina;2020;9600;72;5;Manual;Gris / Plata
4566;Zoe;RENAULT Zoe Zen 5p.;8999;Electrico;2013;58800;88;5;Automatico;Blanco
4567;Citan;MERCEDES-BENZ Citan 111 CDI Tourer Prime Largo 5p.;14500;Diesel;2019;25000;116;5;Manual;Gris / Plata
4568;Xsara Picasso;CITROEN Xsara Picasso 1.6 HDi 92 Exclusive 5p.;1900;Diesel;2007;304000;92;5;Manual;Beige
4569;Serie 2;BMW Serie 2 218d 2p.;22000;Diesel;2016;66214;150;2;Automatico;Azul
4570;Ibiza;SEAT Ibiza ST 1.0 EcoTSI 95cv Style Connect 5p.;10500;Gasolina;2016;32000;95;5;Manual;Azul
4571;Caddy;VOLKSWAGEN Caddy Profesional Furgon 2.0 TDI 55kW BMT;8500;Diesel;2017;80000;75;4;Manual;Blanco
4572;Serie 1;BMW Serie 1 116i 5p.;17900;Gasolina;2018;30000;109;5;Manual;Negro
4573;Serie 4;BMW Serie 4 420d 2p.;24490;Diesel;2015;65560;190;2;Automatico;Azul
4574;fortwo;SMART fortwo Coupe CDI Passion 3p.;3500;Diesel;2007;209321;45;3;Automatico;Gris / Plata
4575;Ibiza;SEAT Ibiza 1.4 16v 85cv Reference 5p.;4900;Gasolina;2008;168337;85;5;Manual;Negro
4576;C5 Aircross;CITROEN C5 Aircross BlueHdi 96kW 130CV SS C Series 5p.;26040;Diesel;2021;1;131;5;Manual;Blanco
4577;S60;VOLVO S60 2.0 T4 RDesign Auto 4p.;42500;Gasolina;2019;0;190;4;Automatico;Blanco (BLANCO)
4578;Clase C;MERCEDES-BENZ Clase C C 200 K AVANTGARDE 4p.;15000;Gasolina;2008;60000;184;4;Automatico;Blanco
4579;Expert;PEUGEOT Expert 220C STANDARD 1.9D;1950;Diesel;2004;245000;71;4;Manual;Azul
4580;C5 Aircross;CITROEN C5 Aircross BlueHdi 132kW 180CV SS EAT8 C Series 5p.;30900;Diesel;2020;5;177;5;Automatico;Negro
4581;Clase B;MERCEDES-BENZ Clase B B 180 5p.;37775;Gasolina;2020;5;136;5;Automatico;Blanco
4582;Corsa;OPEL Corsa 1.4 Selective 66kW 90CV 5p.;10900;Gasolina;2018;21043;90;5;Manual;Blanco
4583;Kangoo Combi;RENAULT Kangoo Combi Profesional M1AF En. dCi 66kW 90CV E6;8900;Diesel;2018;134948;90;4;Manual;Blanco
4584;Serie 1;BMW Serie 1 116d 5p.;18100;Diesel;2017;54713;116;5;Manual;Blanco
4585;ceed;KIA ceed 1.4 CRDi WGT 66kW 90CV Drive 5p.;9900;Diesel;2017;95000;90;5;Manual;Granate
4586;Mazda6;MAZDA Mazda6 2.2 DE 110kW 150CV Style WGN 5p.;13800;Diesel;2017;101000;150;5;Automatico;Blanco
4587;Range Rover Sport;LAND-ROVER Range Rover Sport 3.0 SDV6 306cv HSE 5p.;39900;Diesel;2016;99905;306;5;Automatico;1AG Santorini Black (metalizado)
4588;Clase C;MERCEDES-BENZ Clase C C 220 d Avantgarde Estate 5p.;19950;Diesel;2016;169471;170;5;Automatico;Blanco
4589;Panamera;PORSCHE Panamera 3.0 Diesel 300cv 5p.;47990;Diesel;2015;78000;300;5;Automatico;Negro
4590;Astra;OPEL Astra 2.0 CDTi Excellence Auto 5p.;6999;Diesel;2011;165000;165;5;Automatico;Gris / Plata
4591;Mondeo;FORD Mondeo 1.8i Trend 4p.;1290;Gasolina;2001;233720;125;4;Manual;Azul
4592;Jazz;HONDA Jazz 1.5 iMMD CROSSTAR 5p.;28100;Hibrido;2020;0;109;5;Automatico;Azul (BITONO)
4593;Clase C;MERCEDES-BENZ Clase C C 220 d 4MATIC Estate 5p.;23750;Diesel;2016;79156;170;5;Automatico;Blanco
4594;Rio;KIA Rio 1.2 CVVT 62kW 84CV Drive 5p.;11900;Gasolina;2019;3900;84;5;Manual;Gris / Plata
4595;Octavia;SKODA Octavia 2.0 TSI 220cv RS 5p.;19990;Gasolina;2015;74200;220;5;Manual;Azul
4596;Octavia;SKODA Octavia Combi 2.0 TDI 110kW150CV DSG Ambition 5p.;27200;Diesel;2020;442;150;5;Automatico;Gris / Plata
4597;QASHQAI;NISSAN QASHQAI dCi 85 kW 115 CV E6D NCONNECTA 5p.;21900;Diesel;2018;17500;115;5;Manual;Gris / Plata
4598;X3;BMW X3 XDRIVE35D 5p.;21990;Diesel;2015;155000;313;5;Automatico;Azul
